quest_id,quest_number,arc,title,quest_type,unlock_condition,giver,turn_in,primary_location,secondary_location,recommended_level,xp_reward,subquest_count,antagonist,shadow_cell,order_lieutenant,scheme_vector,event_mechanics,failure_state,story_summary,godly_reward_item_id,godly_reward_item_name,godly_reward_class,godly_reward_slot,completion_state
SW-PG-020,20,The Oathless Wing,The Oathless Wing: Oathless Cell Collapse,Boss Echo,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Aerie Infirmary Spire,Cloud Barracks,40,0,5,The Order of the Epochalypse,The Oathless Wing,Prelate Iovara Mneme,The Oathless Wing of The Order of the Epochalypse attempts to seed false recruits and adaptive flesh-records inside the Aerie barracks.,"empowered boss patterns, Order glyph shields, and phase changes based on stolen memories",the echo will imprint itself into the next Order cell,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Oathless Wing of The Order of the Epochalypse attempts to seed false recruits and adaptive flesh-records inside the Aerie barracks. This quest sends the player into Aerie Infirmary Spire to defeat an empowered boss echo reconstructed by the Order from stolen postwar memory. The active danger is evolving oath-masks that copy Sky Warden voices, ranks, and command gestures; if ignored, every skyship crew could receive forged orders from a perfect imitation of command. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-020,Ascendancy Prime Instrument of the Sky Wardens,Apex Mutator,Class Tool,The Oathless Wing advances to 10/10; The Oathless Wing loses one active route toward purge the oath-mask nursery and certify the true Sky Warden chain of command.
SW-PG-021,21,The Backward Bell War,The Backward Bell War: Hollow Black Signal,Investigation,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Resonant Peaks,Sonic Badlands,40,0,4,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"redaction fog, witness contradictions, and evidence nodes that decay unless stabilized",false evidence will be accepted as history,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Resonant Peaks to build a verified evidence chain before the Order can redact the scene. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-021,Bass Sovereign Armament of the Sky Wardens,Resonant,Weapon,The Backward Bell War advances to 1/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-022,22,The Backward Bell War,The Backward Bell War: Black-Clock Hidden Ledger,Defense,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Sonic Badlands,Rhyming Labyrinths,40,0,4,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"wave pressure, breach timers, and Order time-flare pylons that accelerate enemy spawns",the Aerie will lose one active defense route,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Sonic Badlands to hold the line against Order epoch-raiders while civilians and ship systems evacuate. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-022,Tempo Helmet of the Dawnshield Covenant,Resonant,Helmet,The Backward Bell War advances to 2/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-023,23,The Backward Bell War,The Backward Bell War: Unwritten False Witness,Assault,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Rhyming Labyrinths,Phonetic Wastes,40,0,5,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"shielded ritual captains, breach lanes, and chronal artillery windows",the cell will scatter to a harder future encounter,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Rhyming Labyrinths to breach the Order cell’s fortified position and destroy its command focus. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-023,Echo Chest of the Dawnshield Covenant,Resonant,Chest,The Backward Bell War advances to 3/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-024,24,The Backward Bell War,The Backward Bell War: False-Dawn Silent Breach,Dungeon,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Phonetic Wastes,Whispering Glade,40,0,5,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"three chambers, one era-lock puzzle, one elite Order custodian, and a final proof vault",the facility will lock itself one hour outside normal time,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Phonetic Wastes to clear a multi-room Order facility, defeat its elite custodian, and recover the sealed proof. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-024,Frequency Gauntlets of the Dawnshield Covenant,Resonant,Gauntlets,The Backward Bell War advances to 4/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-025,25,The Backward Bell War,The Backward Bell War: Century-Bound Broken Convoy,Rescue,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Whispering Glade,Resonant Peaks,40,0,4,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"moving prisoners, fake rescue signals, and Order voice-mask decoys",the prisoners will become usable voice-masks for the Order,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Whispering Glade to extract captured Sky Wardens or witnesses before their timelines are rewritten. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-025,Metronome Boots of the Dawnshield Covenant,Resonant,Boots,The Backward Bell War advances to 5/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-026,26,The Backward Bell War,The Backward Bell War: Broken-Second Counter-Oath,Heist,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Resonant Peaks,Sonic Badlands,40,0,5,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"stealth routes, rotating patrol years, alarm clocks, and optional evidence caches",the ledger will burn backward into an earlier year,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Resonant Peaks to steal an Order ledger, chronal key, or black-oath cipher without triggering an era-lock. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-026,Sub-Harmonic Ring of the Dawnshield Covenant,Resonant,Ring,The Backward Bell War advances to 6/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-027,27,The Backward Bell War,The Backward Bell War: Era-Stolen Mirror Warrant,Diplomacy,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Sonic Badlands,Rhyming Labyrinths,40,0,4,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"testimony sequencing, proof challenges, and Order plants trying to poison the record",the alliance vote will be contaminated by a false epoch clause,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Sonic Badlands to expose an Order sympathizer inside a council proceeding without breaking the alliance compact. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-027,Chord Amulet of the Dawnshield Covenant,Resonant,Amulet,The Backward Bell War advances to 7/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-028,28,The Backward Bell War,The Backward Bell War: Redacted Echo Siege,Puzzle,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Rhyming Labyrinths,Phonetic Wastes,40,0,5,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"time-locked mechanisms, mirrored symbols, and present-tense anchors",the lock will reset the room to a hostile past configuration,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Rhyming Labyrinths to solve an epochal lock whose answer changes unless the player stabilizes the present moment. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-028,Soundscape Cloak of the Dawnshield Covenant,Resonant,Cloak,The Backward Bell War advances to 8/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-029,29,The Backward Bell War,The Backward Bell War: Oathless Secret Trial,Escort,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Phonetic Wastes,Whispering Glade,40,0,4,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"route hazards, ambush windows, and temporal drag on the protected target",the protected objective will arrive in the wrong era,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Phonetic Wastes to move a living witness, ship core, or oath archive through Order interdiction lanes. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-029,Festival Relic of the Dawnshield Covenant,Resonant,Relic,The Backward Bell War advances to 9/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-030,30,The Backward Bell War,The Backward Bell War: Backward Cell Collapse,Boss Echo,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Whispering Glade,Resonant Peaks,40,0,5,The Order of the Epochalypse,The Backward Bell Choir,Cantor Selven Thrice,The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost.,"empowered boss patterns, Order glyph shields, and phase changes based on stolen memories",the echo will imprint itself into the next Order cell,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Backward Bell Choir of The Order of the Epochalypse attempts to turn sonic navigation beacons into reverse-time alarms that summon battles already lost. This quest sends the player into Whispering Glade to defeat an empowered boss echo reconstructed by the Order from stolen postwar memory. The active danger is choral war-signals that make pilots hear the wrong era of the battlefield; if ignored, Sky Warden ships could respond to yesterday’s ambush while tomorrow’s fleet burns. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-030,Resonance Prime Instrument of the Sky Wardens,Resonant,Class Tool,The Backward Bell War advances to 10/10; The Backward Bell Choir loses one active route toward silence the backward bell and replace it with a Dawnshield cadence keyed to living time.
SW-PG-031,31,The Houndless Convoy,The Houndless Convoy: Black-Clock Black Signal,Investigation,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Sparrowhook Flight Lane,Tempest Frigate Deck,40,0,4,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","redaction fog, witness contradictions, and evidence nodes that decay unless stabilized",false evidence will be accepted as history,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Sparrowhook Flight Lane to build a verified evidence chain before the Order can redact the scene. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-031,Hound Sovereign Armament of the Sky Wardens,Packmaster,Weapon,The Houndless Convoy advances to 1/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-032,32,The Houndless Convoy,The Houndless Convoy: Unwritten Hidden Ledger,Defense,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Tempest Frigate Deck,Stormglass Carrier Bay,40,0,4,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","wave pressure, breach timers, and Order time-flare pylons that accelerate enemy spawns",the Aerie will lose one active defense route,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Tempest Frigate Deck to hold the line against Order epoch-raiders while civilians and ship systems evacuate. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-032,Alpha Helmet of the Dawnshield Covenant,Packmaster,Helmet,The Houndless Convoy advances to 2/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-033,33,The Houndless Convoy,The Houndless Convoy: False-Dawn False Witness,Assault,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Stormglass Carrier Bay,Warden Horizon Command Ark,40,0,5,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","shielded ritual captains, breach lanes, and chronal artillery windows",the cell will scatter to a harder future encounter,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Stormglass Carrier Bay to breach the Order cell’s fortified position and destroy its command focus. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-033,Pack Chest of the Dawnshield Covenant,Packmaster,Chest,The Houndless Convoy advances to 3/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-034,34,The Houndless Convoy,The Houndless Convoy: Century-Bound Silent Breach,Dungeon,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Warden Horizon Command Ark,Aerie Kennel Deck,40,0,5,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","three chambers, one era-lock puzzle, one elite Order custodian, and a final proof vault",the facility will lock itself one hour outside normal time,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Warden Horizon Command Ark to clear a multi-room Order facility, defeat its elite custodian, and recover the sealed proof. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-034,Latch Gauntlets of the Dawnshield Covenant,Packmaster,Gauntlets,The Houndless Convoy advances to 4/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-035,35,The Houndless Convoy,The Houndless Convoy: Broken-Second Broken Convoy,Rescue,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Aerie Kennel Deck,Sparrowhook Flight Lane,40,0,4,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","moving prisoners, fake rescue signals, and Order voice-mask decoys",the prisoners will become usable voice-masks for the Order,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Aerie Kennel Deck to extract captured Sky Wardens or witnesses before their timelines are rewritten. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-035,Den Boots of the Dawnshield Covenant,Packmaster,Boots,The Houndless Convoy advances to 5/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-036,36,The Houndless Convoy,The Houndless Convoy: Era-Stolen Counter-Oath,Heist,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Sparrowhook Flight Lane,Tempest Frigate Deck,40,0,5,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","stealth routes, rotating patrol years, alarm clocks, and optional evidence caches",the ledger will burn backward into an earlier year,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Sparrowhook Flight Lane to steal an Order ledger, chronal key, or black-oath cipher without triggering an era-lock. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-036,Fang Ring of the Dawnshield Covenant,Packmaster,Ring,The Houndless Convoy advances to 6/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-037,37,The Houndless Convoy,The Houndless Convoy: Redacted Mirror Warrant,Diplomacy,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Tempest Frigate Deck,Stormglass Carrier Bay,40,0,4,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","testimony sequencing, proof challenges, and Order plants trying to poison the record",the alliance vote will be contaminated by a false epoch clause,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Tempest Frigate Deck to expose an Order sympathizer inside a council proceeding without breaking the alliance compact. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-037,Companion Amulet of the Dawnshield Covenant,Packmaster,Amulet,The Houndless Convoy advances to 7/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-038,38,The Houndless Convoy,The Houndless Convoy: Oathless Echo Siege,Puzzle,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Stormglass Carrier Bay,Warden Horizon Command Ark,40,0,5,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","time-locked mechanisms, mirrored symbols, and present-tense anchors",the lock will reset the room to a hostile past configuration,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Stormglass Carrier Bay to solve an epochal lock whose answer changes unless the player stabilizes the present moment. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-038,Kennel Cloak of the Dawnshield Covenant,Packmaster,Cloak,The Houndless Convoy advances to 8/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-039,39,The Houndless Convoy,The Houndless Convoy: Backward Secret Trial,Escort,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Warden Horizon Command Ark,Aerie Kennel Deck,40,0,4,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","route hazards, ambush windows, and temporal drag on the protected target",the protected objective will arrive in the wrong era,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Warden Horizon Command Ark to move a living witness, ship core, or oath archive through Order interdiction lanes. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-039,Stampede Relic of the Dawnshield Covenant,Packmaster,Relic,The Houndless Convoy advances to 9/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-040,40,The Houndless Convoy,The Houndless Convoy: Hollow Cell Collapse,Boss Echo,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Aerie Kennel Deck,Sparrowhook Flight Lane,40,0,5,The Order of the Epochalypse,The Leash-Cutter Lodge,Handler-Magister Korr Veyth,"The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes.","empowered boss patterns, Order glyph shields, and phase changes based on stolen memories",the echo will imprint itself into the next Order cell,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Leash-Cutter Lodge of The Order of the Epochalypse attempts to break convoy discipline by severing companion bonds, patrol whistles, and kennel recall codes. This quest sends the player into Aerie Kennel Deck to defeat an empowered boss echo reconstructed by the Order from stolen postwar memory. The active danger is anti-pack sigils that turn loyal escorts into isolated targets; if ignored, convoys carrying refugees, Godly relics, and repaired Starwell cores could be picked apart one by one. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-040,Command Prime Instrument of the Sky Wardens,Packmaster,Class Tool,The Houndless Convoy advances to 10/10; The Leash-Cutter Lodge loses one active route toward restore the pack-bond network and expose the Order’s leash-cutting doctrine.
SW-PG-041,41,The Zero-G Century War,The Zero-G Century War: Unwritten Black Signal,Investigation,Complete Quest 250 and defeat the Astral Sovereign / final campaign boss.,Torinn Rhogar,Torinn Rhogar,Orbital Tether Station,Lunar Readiness Base,40,0,4,The Order of the Epochalypse,The Hundredth Horizon,Admiral Othane Nullwake,The Hundredth Horizon of The Order of the Epochalypse attempts to weaponize orbital drift so every Sky Warden intercept arrives one century too late.,"redaction fog, witness contradictions, and evidence nodes that decay unless stabilized",false evidence will be accepted as history,"After the final boss is defeated, Torinn Rhogar identifies a hidden postwar pattern: The Hundredth Horizon of The Order of the Epochalypse attempts to weaponize orbital drift so every Sky Warden intercept arrives one century too late. This quest sends the player into Orbital Tether Station to build a verified evidence chain before the Order can redact the scene. The active danger is zero-gravity century mines that desynchronize ship crews from their own orders; if ignored, Veyr’s orbital shield could become a museum of delayed defenses instead of a living perimeter. Torinn Rhogar gives and receives the operation so the Sky Wardens maintain one clean command source while the shadow organization is exposed.",G-SW-041,Zero-G Sovereign Armament of the Sky Wardens,Orbital Striker,Weapon,The Zero-G Century War advances to 1/10; The Hundredth Horizon loses one active route toward retime the tether defense lattice and defeat the Order’s century-delayed flagship echo.
